"site","year","dist","rdtype","standsz","n7","n6","n5","n4","n3","n2","n1","n0","s7","s6","s5","s4","s3","s2","s1","s0","e7","e6","e5","e4","e3","e2","e1","e0","w7","w6","w5","w4","w3","w2","w1","w0","canopyhht","treeden","shrubden","highcancov","dechigh","subcancov","decsubc","undercov","decund","grcov","treesp1","treesp2","treesp3","treesp4","treesp5","shrubsp1","shrubsp2","shrubsp3","shrubsp4","shrubsp5","special1","special2","special3","topogr","date","obs"
1945,1997,5.00,1.00,24.00,0.00,70.00,40.00,10.00,30.00,30.00,60.00,30.00,0.00,70.00,30.00,50.00,30.00,30.00,60.00,50.00,0.00,70.00,30.00,20.00,40.00,30.00,50.00,30.00,0.00,70.00,40.00,20.00,20.00,40.00,50.00,50.00,30.00,3.00,3.00,80.00,100.00,30.00,100.00,50.00,100.00,60.00,833.00,970.00,743.00,951.00,375.00,313.00,544.00,55.00,951.00,51.00,,,,,,
1946,1995,100.00,1.00,30.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,17.00,3.00,3.00,40.00,100.00,60.00,100.00,50.00,100.00,60.00,972.00,375.00,,,,400.00,495.00,44.00,762.00,,4.00,,,,,
1946,1996,100.00,1.00,30.00,0.00,0.00,30.00,50.00,60.00,60.00,20.00,50.00,0.00,0.00,20.00,40.00,60.00,50.00,20.00,50.00,0.00,0.00,40.00,50.00,60.00,60.00,20.00,50.00,0.00,0.00,30.00,50.00,60.00,70.00,20.00,50.00,19.00,3.00,3.00,20.00,100.00,50.00,100.00,60.00,100.00,50.00,970.00,762.00,375.00,,,44.00,86.00,51.00,55.00,951.00,2.00,,,,,
1946,1997,100.00,1.00,30.00,0.00,0.00,30.00,90.00,40.00,30.00,40.00,30.00,0.00,0.00,30.00,90.00,40.00,20.00,60.00,40.00,0.00,0.00,10.00,50.00,30.00,50.00,60.00,50.00,0.00,0.00,20.00,70.00,30.00,40.00,70.00,50.00,15.00,3.00,3.00,40.00,100.00,80.00,100.00,40.00,100.00,60.00,970.00,833.00,951.00,375.00,762.00,44.00,6.00,544.00,84.00,970.00,2.00,4.00,,,,
1947,1995,200.00,3.00,50.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,19.00,3.00,3.00,40.00,100.00,30.00,100.00,50.00,100.00,80.00,951.00,375.00,833.00,313.00,,495.00,951.00,313.00,22.00,,8.00,,,,,
1947,1996,200.00,3.00,50.00,0.00,10.00,10.00,20.00,30.00,60.00,20.00,70.00,0.00,10.00,20.00,20.00,20.00,60.00,30.00,70.00,0.00,20.00,20.00,40.00,30.00,60.00,30.00,70.00,0.00,10.00,20.00,30.00,40.00,50.00,20.00,60.00,25.00,3.00,3.00,20.00,100.00,50.00,100.00,70.00,100.00,60.00,951.00,375.00,833.00,,,495.00,951.00,701.00,,,4.00,8.00,,,,
1947,1997,150.00,3.00,50.00,0.00,20.00,60.00,40.00,70.00,60.00,70.00,50.00,0.00,10.00,30.00,50.00,90.00,50.00,50.00,40.00,0.00,0.00,50.00,40.00,70.00,50.00,60.00,50.00,0.00,0.00,20.00,40.00,90.00,80.00,40.00,30.00,26.00,3.00,4.00,60.00,100.00,60.00,100.00,80.00,100.00,60.00,833.00,970.00,460.00,,,495.00,951.00,51.00,86.00,313.00,8.00,,,,,
1948,1995,200.00,3.00,35.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,0.00,0.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,19.00,3.00,4.00,50.00,100.00,50.00,100.00,50.00,100.00,90.00,833.00,375.00,701.00,,,701.00,495.00,951.00,51.00,,2.00,4.00,,,,
1948,1996,200.00,3.00,35.00,0.00,0.00,10.00,30.00,20.00,40.00,40.00,80.00,0.00,10.00,20.00,30.00,40.00,30.00,30.00,70.00,0.00,10.00,20.00,30.00,30.00,50.00,30.00,70.00,0.00,10.00,10.00,30.00,40.00,40.00,30.00,70.00,21.00,3.00,3.00,30.00,100.00,70.00,100.00,70.00,100.00,70.00,701.00,833.00,375.00,951.00,,701.00,951.00,495.00,,,4.00,7.00,,,,
1948,1997,200.00,3.00,35.00,0.00,20.00,40.00,70.00,40.00,60.00,70.00,50.00,0.00,20.00,40.00,70.00,70.00,40.00,80.00,60.00,0.00,10.00,50.00,60.00,40.00,40.00,90.00,60.00,0.00,0.00,50.00,70.00,50.00,40.00,80.00,60.00,25.00,3.00,4.00,60.00,90.00,80.00,100.00,70.00,100.00,80.00,833.00,970.00,375.00,129.00,,970.00,495.00,951.00,86.00,51.00,2.00,4.00,3.00,,,
1949,1995,100.00,3.00,51.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,18.00,3.00,3.00,50.00,100.00,30.00,100.00,50.00,100.00,60.00,833.00,802.00,746.00,,,951.00,762.00,86.00,51.00,313.00,2.00,8.00,,,,
1949,1996,125.00,3.00,51.00,0.00,10.00,30.00,20.00,30.00,40.00,30.00,70.00,0.00,10.00,30.00,30.00,30.00,40.00,40.00,80.00,0.00,20.00,40.00,20.00,20.00,40.00,30.00,80.00,0.00,10.00,30.00,30.00,40.00,40.00,30.00,70.00,25.00,4.00,2.00,60.00,100.00,20.00,100.00,50.00,100.00,60.00,833.00,951.00,823.00,978.00,746.00,86.00,951.00,746.00,495.00,44.00,2.00,4.00,8.00,,,
1949,1997,120.00,3.00,51.00,0.00,10.00,30.00,50.00,50.00,40.00,50.00,40.00,0.00,0.00,70.00,60.00,60.00,40.00,60.00,50.00,0.00,20.00,70.00,20.00,70.00,50.00,70.00,60.00,0.00,0.00,30.00,50.00,50.00,40.00,40.00,30.00,26.00,3.00,3.00,70.00,100.00,60.00,100.00,70.00,100.00,60.00,833.00,970.00,951.00,762.00,746.00,86.00,44.00,951.00,51.00,47.00,8.00,,,,,
1950,1995,200.00,3.00,29.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,17.00,3.00,3.00,40.00,100.00,40.00,100.00,50.00,100.00,80.00,544.00,972.00,951.00,375.00,,972.00,951.00,762.00,22.00,51.00,2.00,4.00,,,,
1950,1996,200.00,3.00,29.00,0.00,10.00,30.00,30.00,30.00,50.00,50.00,80.00,0.00,10.00,20.00,20.00,30.00,40.00,50.00,80.00,0.00,10.00,20.00,20.00,40.00,50.00,50.00,80.00,0.00,10.00,30.00,30.00,40.00,30.00,40.00,80.00,28.00,3.00,3.00,60.00,100.00,40.00,100.00,50.00,100.00,80.00,951.00,978.00,400.00,762.00,,978.00,22.00,55.00,75.00,51.00,2.00,4.00,8.00,,,
1950,1997,200.00,3.00,29.00,0.00,0.00,20.00,70.00,70.00,40.00,40.00,90.00,0.00,20.00,60.00,60.00,70.00,30.00,40.00,60.00,0.00,10.00,40.00,30.00,40.00,40.00,60.00,60.00,0.00,20.00,60.00,70.00,50.00,40.00,50.00,60.00,22.00,3.00,4.00,60.00,100.00,70.00,100.00,60.00,100.00,70.00,970.00,951.00,544.00,375.00,,970.00,44.00,51.00,951.00,,,,,,,
1951,1995,250.00,3.00,29.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,0.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,18.00,2.00,4.00,20.00,100.00,10.00,100.00,80.00,100.00,70.00,972.00,833.00,,,,86.00,51.00,951.00,44.00,833.00,,,,,,
1951,1996,400.00,3.00,29.00,0.00,10.00,30.00,20.00,40.00,60.00,40.00,70.00,0.00,10.00,10.00,10.00,50.00,60.00,50.00,80.00,0.00,10.00,10.00,10.00,50.00,60.00,50.00,70.00,0.00,10.00,10.00,20.00,40.00,60.00,40.00,70.00,24.00,3.00,3.00,20.00,100.00,20.00,100.00,80.00,100.00,70.00,833.00,978.00,,,,44.00,51.00,495.00,313.00,763.00,2.00,4.00,,,,
1951,1997,500.00,2.00,29.00,0.00,20.00,60.00,70.00,90.00,40.00,80.00,70.00,0.00,0.00,0.00,30.00,90.00,30.00,70.00,70.00,0.00,0.00,0.00,20.00,90.00,40.00,60.00,80.00,0.00,0.00,30.00,40.00,90.00,50.00,70.00,60.00,27.00,3.00,4.00,50.00,100.00,60.00,100.00,90.00,100.00,80.00,833.00,970.00,313.00,44.00,951.00,44.00,51.00,313.00,86.00,762.00,,,,,,
1952,1995,500.00,3.00,12.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,20.00,3.00,4.00,50.00,100.00,20.00,100.00,60.00,100.00,60.00,833.00,743.00,375.00,,,495.00,972.00,51.00,86.00,,,,,,,
1952,1996,250.00,2.00,12.00,0.00,10.00,20.00,30.00,40.00,40.00,40.00,70.00,0.00,20.00,30.00,30.00,20.00,50.00,40.00,60.00,0.00,10.00,30.00,30.00,30.00,50.00,30.00,70.00,0.00,20.00,30.00,20.00,40.00,40.00,30.00,70.00,27.00,3.00,3.00,50.00,100.00,40.00,100.00,70.00,100.00,70.00,833.00,375.00,313.00,400.00,495.00,51.00,495.00,978.00,86.00,22.00,2.00,4.00,,,,
1952,1997,600.00,2.00,12.00,0.00,10.00,30.00,50.00,70.00,40.00,60.00,40.00,0.00,20.00,60.00,30.00,40.00,60.00,60.00,40.00,0.00,0.00,30.00,60.00,60.00,60.00,50.00,50.00,0.00,10.00,50.00,70.00,70.00,50.00,50.00,50.00,23.00,2.00,4.00,50.00,100.00,70.00,100.00,80.00,100.00,70.00,833.00,970.00,375.00,313.00,318.00,44.00,86.00,51.00,970.00,47.00,3.00,4.00,,,,
1953,1995,170.00,3.00,27.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,19.00,3.00,4.00,50.00,100.00,20.00,100.00,70.00,100.00,30.00,802.00,746.00,,,,86.00,951.00,,,,,,,,,
1953,1996,170.00,3.00,27.00,0.00,10.00,40.00,30.00,20.00,40.00,40.00,40.00,0.00,10.00,30.00,30.00,30.00,40.00,30.00,40.00,0.00,10.00,30.00,30.00,30.00,40.00,40.00,40.00,0.00,10.00,30.00,30.00,20.00,50.00,40.00,40.00,26.00,3.00,3.00,60.00,100.00,20.00,100.00,50.00,100.00,50.00,823.00,746.00,970.00,,,86.00,495.00,951.00,762.00,,4.00,,,,,
1953,1997,170.00,3.00,27.00,0.00,0.00,80.00,40.00,70.00,50.00,10.00,10.00,0.00,10.00,70.00,40.00,70.00,50.00,20.00,10.00,0.00,0.00,60.00,50.00,60.00,50.00,20.00,10.00,0.00,0.00,60.00,50.00,80.00,70.00,20.00,10.00,18.00,3.00,4.00,70.00,100.00,50.00,100.00,70.00,100.00,30.00,833.00,746.00,802.00,375.00,970.00,86.00,51.00,970.00,47.00,44.00,,,,,,
1954,1995,120.00,3.00,23.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,17.00,3.00,3.00,50.00,100.00,30.00,100.00,50.00,100.00,70.00,823.00,743.00,833.00,951.00,375.00,495.00,762.00,51.00,544.00,44.00,2.00,8.00,,,,
1954,1996,135.00,3.00,23.00,0.00,10.00,20.00,30.00,30.00,40.00,40.00,70.00,0.00,10.00,10.00,30.00,30.00,50.00,40.00,70.00,0.00,10.00,30.00,40.00,30.00,50.00,40.00,70.00,0.00,10.00,10.00,30.00,30.00,40.00,30.00,70.00,24.00,3.00,2.00,70.00,100.00,40.00,100.00,60.00,100.00,70.00,833.00,375.00,970.00,823.00,951.00,833.00,762.00,51.00,495.00,44.00,2.00,4.00,,,,
1954,1997,120.00,3.00,23.00,0.00,0.00,50.00,60.00,20.00,20.00,70.00,60.00,0.00,0.00,80.00,60.00,20.00,30.00,60.00,50.00,0.00,10.00,70.00,50.00,30.00,40.00,60.00,50.00,0.00,0.00,30.00,40.00,60.00,40.00,50.00,40.00,16.00,3.00,4.00,70.00,100.00,80.00,100.00,40.00,100.00,60.00,802.00,970.00,833.00,951.00,375.00,44.00,51.00,951.00,319.00,495.00,,,,,,
1955,1995,700.00,3.00,47.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,20.00,3.00,3.00,50.00,100.00,50.00,100.00,30.00,100.00,50.00,833.00,951.00,972.00,701.00,,313.00,86.00,951.00,972.00,,,,,,,
1955,1996,700.00,3.00,47.00,0.00,10.00,30.00,30.00,40.00,30.00,50.00,70.00,0.00,10.00,30.00,40.00,30.00,40.00,50.00,70.00,0.00,10.00,30.00,20.00,40.00,30.00,30.00,60.00,0.00,10.00,30.00,30.00,40.00,40.00,60.00,60.00,26.00,3.00,2.00,60.00,100.00,40.00,100.00,30.00,100.00,70.00,833.00,951.00,970.00,802.00,,86.00,313.00,51.00,701.00,,4.00,,,,,
1955,1997,800.00,3.00,47.00,0.00,30.00,70.00,70.00,30.00,20.00,40.00,50.00,0.00,30.00,70.00,80.00,30.00,30.00,60.00,50.00,0.00,40.00,70.00,80.00,30.00,30.00,60.00,50.00,0.00,10.00,60.00,70.00,30.00,30.00,70.00,50.00,28.00,3.00,4.00,70.00,100.00,80.00,100.00,50.00,100.00,60.00,833.00,951.00,544.00,970.00,,86.00,970.00,47.00,762.00,313.00,4.00,,,,,
1957,1995,150.00,2.00,13.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,0.00,10.00,10.00,10.00,,,0.00,10.00,0.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,17.00,3.00,2.00,60.00,100.00,20.00,100.00,30.00,100.00,70.00,802.00,833.00,375.00,951.00,,51.00,972.00,313.00,762.00,86.00,2.00,,,,,
1957,1996,150.00,2.00,13.00,0.00,0.00,50.00,50.00,40.00,30.00,40.00,60.00,0.00,0.00,50.00,60.00,30.00,20.00,40.00,60.00,0.00,0.00,40.00,40.00,40.00,30.00,40.00,60.00,0.00,10.00,30.00,50.00,50.00,40.00,40.00,60.00,21.00,3.00,2.00,30.00,100.00,30.00,100.00,40.00,100.00,60.00,833.00,802.00,375.00,970.00,951.00,86.00,22.00,51.00,313.00,970.00,4.00,,,,,
1957,1997,150.00,2.00,13.00,0.00,10.00,60.00,50.00,30.00,20.00,70.00,80.00,0.00,10.00,50.00,50.00,20.00,10.00,70.00,90.00,0.00,0.00,40.00,50.00,30.00,20.00,80.00,90.00,0.00,10.00,30.00,40.00,50.00,30.00,80.00,90.00,22.00,3.00,2.00,60.00,100.00,40.00,100.00,30.00,100.00,90.00,833.00,802.00,375.00,951.00,,313.00,970.00,51.00,,,,,,,,
1958,1995,300.00,2.00,24.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,19.00,3.00,3.00,50.00,100.00,30.00,100.00,50.00,100.00,70.00,746.00,833.00,972.00,951.00,,762.00,51.00,544.00,22.00,,4.00,,,,,
1958,1996,350.00,2.00,24.00,0.00,10.00,30.00,60.00,40.00,50.00,60.00,80.00,0.00,10.00,40.00,70.00,40.00,20.00,60.00,80.00,0.00,10.00,50.00,60.00,40.00,50.00,60.00,80.00,0.00,0.00,20.00,50.00,40.00,50.00,60.00,80.00,22.00,3.00,3.00,30.00,100.00,20.00,100.00,50.00,100.00,80.00,833.00,746.00,970.00,823.00,951.00,22.00,51.00,763.00,75.00,313.00,4.00,,,,,
1958,1997,350.00,2.00,24.00,0.00,0.00,30.00,40.00,30.00,40.00,90.00,80.00,0.00,10.00,50.00,40.00,20.00,20.00,70.00,80.00,0.00,10.00,40.00,40.00,20.00,30.00,90.00,90.00,0.00,10.00,20.00,30.00,30.00,70.00,90.00,90.00,22.00,3.00,2.00,40.00,100.00,40.00,100.00,40.00,100.00,90.00,833.00,746.00,802.00,970.00,,22.00,762.00,75.00,51.00,,,,,,,
1959,1995,150.00,2.00,26.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,18.00,3.00,3.00,40.00,100.00,50.00,100.00,40.00,100.00,70.00,833.00,375.00,,,,762.00,51.00,,,,4.00,,,,,
1959,1996,200.00,2.00,26.00,0.00,0.00,30.00,30.00,60.00,50.00,20.00,50.00,0.00,10.00,30.00,30.00,60.00,80.00,20.00,50.00,0.00,0.00,50.00,60.00,50.00,50.00,20.00,50.00,0.00,0.00,20.00,30.00,50.00,70.00,20.00,50.00,20.00,3.00,3.00,20.00,100.00,50.00,100.00,60.00,100.00,50.00,833.00,313.00,970.00,802.00,375.00,86.00,51.00,970.00,313.00,762.00,2.00,4.00,,,,
1959,1997,125.00,2.00,26.00,0.00,0.00,30.00,30.00,40.00,20.00,50.00,80.00,0.00,10.00,20.00,30.00,40.00,80.00,50.00,60.00,0.00,0.00,20.00,30.00,40.00,40.00,60.00,70.00,0.00,10.00,20.00,30.00,60.00,40.00,50.00,60.00,21.00,3.00,3.00,30.00,100.00,30.00,100.00,50.00,100.00,70.00,833.00,970.00,313.00,,,970.00,51.00,86.00,762.00,75.00,2.00,4.00,,,,
1960,1995,250.00,3.00,20.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,19.00,3.00,2.00,40.00,100.00,50.00,100.00,30.00,100.00,60.00,833.00,823.00,400.00,375.00,,400.00,51.00,86.00,972.00,,2.00,,,,,
1960,1996,300.00,4.00,20.00,0.00,0.00,50.00,50.00,40.00,20.00,20.00,50.00,0.00,0.00,40.00,50.00,60.00,50.00,20.00,50.00,0.00,0.00,40.00,60.00,60.00,50.00,20.00,50.00,0.00,10.00,50.00,70.00,60.00,30.00,30.00,50.00,20.00,3.00,2.00,30.00,100.00,50.00,100.00,40.00,100.00,50.00,833.00,970.00,823.00,400.00,460.00,51.00,86.00,763.00,400.00,,3.00,,,,,
1960,1997,200.00,2.00,20.00,0.00,0.00,50.00,60.00,30.00,20.00,70.00,80.00,0.00,0.00,50.00,50.00,50.00,20.00,80.00,90.00,0.00,0.00,60.00,70.00,80.00,30.00,60.00,70.00,0.00,0.00,30.00,50.00,50.00,20.00,80.00,80.00,20.00,3.00,2.00,50.00,100.00,50.00,100.00,30.00,100.00,80.00,833.00,400.00,970.00,602.00,,400.00,86.00,,,,,,,,,
1961,1995,150.00,1.00,71.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,19.00,3.00,1.00,70.00,100.00,40.00,100.00,10.00,100.00,100.00,972.00,317.00,544.00,,,972.00,,,,,2.00,4.00,,,,
1961,1996,150.00,1.00,71.00,0.00,0.00,60.00,60.00,50.00,10.00,80.00,80.00,0.00,10.00,70.00,60.00,50.00,10.00,80.00,80.00,0.00,10.00,70.00,60.00,50.00,10.00,80.00,80.00,0.00,10.00,50.00,60.00,50.00,10.00,80.00,80.00,22.00,3.00,1.00,40.00,100.00,30.00,100.00,20.00,100.00,80.00,970.00,317.00,460.00,,,,,,,,2.00,4.00,,,,
1961,1997,150.00,1.00,71.00,0.00,0.00,70.00,80.00,30.00,10.00,90.00,60.00,0.00,0.00,80.00,70.00,20.00,10.00,90.00,50.00,0.00,10.00,70.00,80.00,30.00,10.00,90.00,60.00,0.00,0.00,30.00,70.00,40.00,10.00,90.00,50.00,19.00,3.00,2.00,80.00,100.00,50.00,100.00,20.00,100.00,90.00,970.00,313.00,543.00,,,970.00,313.00,,,,2.00,4.00,,,,
1962,1995,90.00,1.00,31.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,18.00,3.00,1.00,40.00,100.00,20.00,100.00,10.00,100.00,100.00,951.00,460.00,972.00,544.00,313.00,544.00,,,,,2.00,4.00,,,,
1962,1996,100.00,1.00,31.00,0.00,10.00,60.00,50.00,50.00,20.00,90.00,90.00,0.00,10.00,50.00,50.00,20.00,10.00,90.00,90.00,0.00,0.00,40.00,50.00,60.00,20.00,90.00,90.00,0.00,10.00,60.00,60.00,40.00,20.00,90.00,90.00,20.00,3.00,1.00,20.00,100.00,20.00,100.00,20.00,100.00,100.00,317.00,544.00,313.00,951.00,460.00,313.00,,,,,2.00,,,,,
1962,1997,100.00,1.00,31.00,0.00,10.00,40.00,50.00,30.00,90.00,70.00,70.00,0.00,0.00,50.00,70.00,30.00,90.00,70.00,60.00,0.00,0.00,40.00,50.00,30.00,90.00,80.00,60.00,0.00,10.00,60.00,60.00,40.00,90.00,80.00,70.00,21.00,3.00,2.00,60.00,100.00,40.00,100.00,30.00,100.00,100.00,970.00,460.00,543.00,951.00,,51.00,44.00,,,,2.00,4.00,,,,
1963,1995,150.00,1.00,44.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,20.00,3.00,3.00,60.00,100.00,30.00,100.00,50.00,100.00,50.00,802.00,318.00,,,,972.00,86.00,400.00,,,2.00,,,,,
1963,1996,150.00,1.00,44.00,0.00,10.00,40.00,40.00,50.00,40.00,20.00,60.00,0.00,0.00,50.00,70.00,60.00,70.00,20.00,60.00,0.00,10.00,40.00,50.00,40.00,50.00,20.00,60.00,0.00,10.00,40.00,60.00,70.00,40.00,20.00,60.00,22.00,3.00,3.00,40.00,100.00,30.00,100.00,50.00,100.00,60.00,802.00,951.00,833.00,318.00,,970.00,86.00,318.00,762.00,,,,,,,
1963,1997,75.00,1.00,44.00,0.00,20.00,70.00,60.00,30.00,30.00,60.00,50.00,0.00,10.00,60.00,70.00,40.00,30.00,50.00,50.00,0.00,20.00,70.00,60.00,50.00,40.00,70.00,60.00,0.00,20.00,70.00,60.00,40.00,30.00,70.00,60.00,22.00,3.00,3.00,70.00,100.00,70.00,100.00,50.00,100.00,70.00,802.00,970.00,833.00,318.00,460.00,86.00,51.00,970.00,495.00,313.00,,,,,,
1964,1995,0.00,2.00,43.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,20.00,3.00,3.00,50.00,100.00,50.00,100.00,40.00,100.00,80.00,318.00,802.00,742.00,,,951.00,318.00,972.00,44.00,,,,,,,
1964,1996,0.00,3.00,43.00,0.00,0.00,40.00,40.00,20.00,30.00,50.00,90.00,0.00,10.00,70.00,60.00,20.00,30.00,50.00,90.00,0.00,10.00,70.00,40.00,20.00,30.00,50.00,90.00,0.00,10.00,50.00,60.00,20.00,30.00,50.00,90.00,21.00,3.00,2.00,50.00,100.00,40.00,100.00,40.00,100.00,90.00,833.00,746.00,951.00,,,44.00,970.00,951.00,,,3.00,,,,,
1964,1997,0.00,3.00,43.00,0.00,30.00,60.00,50.00,30.00,40.00,90.00,40.00,0.00,30.00,70.00,80.00,40.00,30.00,70.00,50.00,0.00,10.00,70.00,90.00,30.00,30.00,90.00,50.00,0.00,20.00,70.00,40.00,30.00,50.00,70.00,60.00,25.00,3.00,3.00,70.00,100.00,80.00,100.00,30.00,100.00,80.00,833.00,802.00,951.00,742.00,316.00,44.00,951.00,55.00,313.00,970.00,4.00,,,,,
1965,1996,800.00,3.00,40.00,0.00,10.00,70.00,40.00,10.00,20.00,40.00,10.00,0.00,20.00,60.00,20.00,20.00,40.00,40.00,20.00,0.00,10.00,50.00,30.00,10.00,10.00,30.00,20.00,0.00,20.00,80.00,40.00,30.00,50.00,30.00,20.00,22.00,3.00,3.00,50.00,100.00,40.00,100.00,40.00,100.00,50.00,833.00,407.00,400.00,,,701.00,763.00,51.00,313.00,,2.00,8.00,,,,
1965,1997,800.00,3.00,40.00,0.00,10.00,70.00,50.00,50.00,50.00,30.00,20.00,0.00,10.00,60.00,40.00,40.00,40.00,30.00,20.00,0.00,10.00,50.00,40.00,40.00,50.00,40.00,20.00,0.00,10.00,70.00,50.00,50.00,50.00,30.00,20.00,22.00,3.00,2.00,60.00,100.00,40.00,100.00,50.00,100.00,40.00,833.00,400.00,970.00,,,762.00,55.00,51.00,970.00,,2.00,,,,,
1966,1996,800.00,3.00,21.00,0.00,0.00,50.00,30.00,50.00,50.00,40.00,30.00,0.00,10.00,60.00,10.00,0.00,20.00,40.00,40.00,0.00,20.00,50.00,10.00,10.00,40.00,50.00,30.00,0.00,20.00,50.00,20.00,10.00,30.00,30.00,20.00,23.00,3.00,3.00,50.00,100.00,10.00,100.00,60.00,100.00,50.00,833.00,,,,,77.00,495.00,22.00,951.00,51.00,2.00,4.00,,,,
1966,1997,800.00,3.00,21.00,0.00,10.00,50.00,50.00,20.00,50.00,40.00,30.00,0.00,10.00,50.00,20.00,10.00,40.00,30.00,20.00,0.00,10.00,60.00,30.00,10.00,30.00,40.00,30.00,0.00,10.00,60.00,30.00,20.00,30.00,20.00,20.00,23.00,3.00,3.00,60.00,100.00,20.00,100.00,40.00,100.00,40.00,833.00,951.00,,,,6.00,495.00,22.00,55.00,51.00,2.00,4.00,,,,
1967,1995,400.00,3.00,21.00,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,,0.00,10.00,10.00,10.00,10.00,10.00,,16.00,3.00,3.00,40.00,100.00,20.00,100.00,50.00,90.00,100.00,951.00,544.00,460.00,,,55.00,544.00,951.00,,,3.00,,,,,
1967,1996,300.00,3.00,21.00,0.00,0.00,30.00,40.00,20.00,40.00,80.00,100.00,0.00,0.00,20.00,30.00,40.00,60.00,80.00,100.00,0.00,0.00,30.00,50.00,40.00,40.00,80.00,100.00,0.00,0.00,30.00,50.00,60.00,30.00,80.00,100.00,19.00,3.00,3.00,40.00,100.00,20.00,100.00,60.00,100.00,100.00,951.00,544.00,833.00,460.00,,51.00,55.00,86.00,951.00,,3.00,,,,,
1967,1997,300.00,1.00,21.00,0.00,0.00,40.00,40.00,30.00,20.00,80.00,90.00,0.00,10.00,40.00,30.00,40.00,50.00,80.00,90.00,0.00,10.00,30.00,30.00,40.00,30.00,70.00,90.00,0.00,0.00,30.00,30.00,40.00,30.00,40.00,80.00,21.00,3.00,2.00,40.00,100.00,30.00,100.00,40.00,100.00,90.00,951.00,602.00,833.00,460.00,375.00,51.00,55.00,86.00,951.00,833.00,3.00,,,,,
